"7a2f9885f391c43b1054a8388fb304a468240542";"27, Rue Olivier Noyer, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"27";"Rue Olivier Noyer";"";"";"";"Île-de-France";"75014";"France";"48.8314178";"2.3207683"
"fe5d37ce55113f3d33be5450ce40622c68fed055";"Place Ferdinand-Brunot, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France";"";"Place Ferdinand-Brunot";"";"";"";"Île-de-France";"75014";"France";"48.83285535";"2.326852703999993"
"7da1cf64eb97491432fcd4a191cb6023c83f9bd6";"Rue des Arènes, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France";"";"Rue des Arènes";"";"";"";"Île-de-France";"75005";"France";"48.8450406";"2.35397"
"7b09094bd3843bbe1644a8ae668cde49f75f11eb";"48, Rue Gabriel Lamé, Quartier de Bercy, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France";"48";"Rue Gabriel Lamé";"";"";"";"Île-de-France";"75012";"France";"48.8351104";"2.3857842"
"32a81e86f14ab8620e381c08a310ae641944a56d";"13, Passage Barrault, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"13";"Passage Barrault";"";"";"";"Île-de-France";"75013";"France";"48.8283465";"2.3490116"
"c62c71502cb7d496d56c3f4a178160f575796868";"Rue de Croulebarbe, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"";"Rue de Croulebarbe";"";"";"";"Île-de-France";"75013";"France";"48.8330876";"2.3513115"
"224fe3c175c25dbfaa4a9281a888a11157f29604";"107, Rue Jeanne d'Arc, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"107";"Rue Jeanne d'Arc";"";"";"";"Île-de-France";"75013";"France";"48.8340119";"2.3625919"
"5f0256b8649ac5c2432f867ee29c9cde13c859ec";"24, Rue Polonceau, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France";"24";"Rue Polonceau";"";"";"";"Île-de-France";"75018";"France";"48.8857886";"2.3528413"
"ce104eaa8e293cab7f10a635e88fdc7e8ee3e297";"6, Rue Eugène Varlin, Quartier de l'Hôpital Saint-Louis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France";"6";"Rue Eugène Varlin";"";"";"";"Île-de-France";"75010";"France";"48.8780395";"2.3651192"
"5222d39f582d595ff0235c0379556d75a15ca024";"47, Rue Blomet, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France";"47";"Rue Blomet";"";"";"";"Île-de-France";"75015";"France";"48.8424037";"2.3052343"
